Midpoint Method,,
E_c,E_p,E_m
3.751,34.214,37.965
3.773,34.193,37.965
3.822,34.144,37.965
3.899,34.066,37.965
4.005,33.960,37.965
4.142,33.824,37.965
4.310,33.655,37.965
4.511,33.454,37.965
4.747,33.219,37.966
5.017,32.948,37.966
5.324,32.642,37.966
5.668,32.298,37.966
6.049,31.916,37.966
6.468,31.497,37.966
6.925,31.041,37.966
7.419,30.547,37.966
7.950,30.016,37.966
8.517,29.449,37.966
9.120,28.846,37.966
9.756,28.210,37.966
10.425,27.541,37.966
11.125,26.841,37.966
11.855,26.111,37.966
12.612,25.354,37.966
13.395,24.571,37.966
14.202,23.764,37.966
15.030,22.936,37.966
15.877,22.089,37.966
16.741,21.225,37.966
17.619,20.347,37.966
18.509,19.458,37.966
19.407,18.559,37.966
20.312,17.654,37.966
21.221,16.745,37.966
22.131,15.835,37.966
23.039,14.927,37.966
23.942,14.024,37.966
24.838,13.128,37.966
25.725,12.242,37.966
26.598,11.368,37.966
27.456,10.510,37.966
28.296,9.670,37.966
29.115,8.851,37.966
29.911,8.055,37.966
30.682,7.284,37.966
31.424,6.542,37.966
32.137,5.830,37.966
32.816,5.150,37.966
33.462,4.505,37.966
34.070,3.896,37.966
34.640,3.326,37.966
35.170,2.797,37.966
35.657,2.309,37.966
36.102,1.865,37.966
36.501,1.465,37.966
36.855,1.112,37.966
37.161,0.806,37.966
37.419,0.548,37.966
37.628,0.339,37.966
37.787,0.179,37.966
37.896,0.070,37.966
37.955,0.011,37.966
37.963,0.003,37.966
37.921,0.045,37.966
37.828,0.138,37.966
37.685,0.282,37.966
37.492,0.475,37.966
37.250,0.717,37.966
36.959,1.007,37.966
36.621,1.346,37.966
36.236,1.730,37.966
35.806,2.160,37.966
35.333,2.634,37.966
34.816,3.150,37.966
34.259,3.707,37.966
33.663,4.303,37.966
33.030,4.937,37.966
32.361,5.606,37.966
31.659,6.308,37.966
30.926,7.041,37.966
30.164,7.802,37.966
29.376,8.590,37.966
28.564,9.403,37.966
27.730,10.236,37.966
26.878,11.089,37.966
26.009,11.957,37.966
25.127,12.840,37.966
24.234,13.733,37.966
23.332,14.634,37.966
22.426,15.541,37.966
21.516,16.450,37.966
20.607,17.360,37.966
19.700,18.266,37.966
18.799,19.167,37.966
17.906,20.060,37.966
17.024,20.942,37.966
16.155,21.811,37.966
15.303,22.664,37.966
14.468,23.498,37.966
13.654,24.312,37.966
12.863,25.103,37.966
12.097,25.869,37.966
11.358,26.608,37.966
10.648,27.318,37.966
9.969,27.997,37.966
9.322,28.644,37.966
8.709,29.258,37.966
8.130,29.836,37.966
7.587,30.379,37.966
7.081,30.885,37.966
6.612,31.354,37.966
6.181,31.785,37.966
5.788,32.179,37.966
5.432,32.535,37.966
5.113,32.853,37.966
4.830,33.136,37.966
4.584,33.382,37.966
4.371,33.594,37.966
4.193,33.773,37.966
4.046,33.920,37.966
3.930,34.036,37.966
3.843,34.122,37.966
3.785,34.180,37.966
3.755,34.211,37.966
3.752,34.214,37.966
3.776,34.189,37.966
3.828,34.138,37.966
3.908,34.058,37.966
4.017,33.949,37.966
4.157,33.809,37.966
4.328,33.637,37.966
4.533,33.433,37.966
4.772,33.194,37.966
5.046,32.920,37.966
5.357,32.610,37.966
5.704,32.262,37.966
6.089,31.877,37.966
6.512,31.454,37.966
6.973,30.994,37.966
7.470,30.496,37.966
8.005,29.962,37.966
8.576,29.391,37.966
9.181,28.785,37.966
9.821,28.146,37.967
10.493,27.473,37.967
11.196,26.770,37.967
11.929,26.038,37.967
12.689,25.278,37.967
13.474,24.492,37.967
14.283,23.683,37.967
15.113,22.853,37.967
15.962,22.004,37.967
16.828,21.139,37.967
17.707,20.260,37.967
18.598,19.369,37.967
19.497,18.469,37.967
20.403,17.564,37.967
21.312,16.655,37.967
22.222,15.745,37.967
23.129,14.838,37.967
24.032,13.935,37.967
24.927,13.039,37.967
25.812,12.155,37.967
26.684,11.283,37.967
27.541,10.426,37.967
28.379,9.588,37.967
29.196,8.771,37.967
29.989,7.977,37.967
30.757,7.209,37.967
31.497,6.470,37.967
32.206,5.761,37.967
32.883,5.084,37.967
33.524,4.443,37.967
34.129,3.838,37.967
34.695,3.272,37.967
35.221,2.746,37.967
35.704,2.263,37.967
36.144,1.823,37.967
36.539,1.428,37.967
36.888,1.079,37.967
37.189,0.778,37.967
37.442,0.525,37.967
37.646,0.321,37.967
37.801,0.166,37.967
37.905,0.062,37.967
37.959,0.008,37.967
37.962,0.005,37.967
37.915,0.052,37.967
37.817,0.150,37.967
37.668,0.298,37.967
37.470,0.496,37.967
37.223,0.743,37.967
36.928,1.039,37.967
36.585,1.382,37.967
36.196,1.771,37.967
35.762,2.205,37.967
35.284,2.683,37.967
34.763,3.204,37.967
34.202,3.765,37.967
33.602,4.365,37.967
32.965,5.002,37.967
32.293,5.674,37.967
31.588,6.379,37.967
30.852,7.115,37.967
30.087,7.880,37.967
29.297,8.670,37.967
28.482,9.485,37.967
27.647,10.320,37.967
26.793,11.174,37.967
25.922,12.044,37.967
25.039,12.928,37.967
24.145,13.822,37.967
23.243,14.724,37.967
22.336,15.631,37.967
21.426,16.541,37.967
20.517,17.450,37.967
19.611,18.356,37.967
18.710,19.257,37.967
17.818,20.149,37.967
16.937,21.030,37.967
16.070,21.897,37.967
15.219,22.748,37.967
14.386,23.581,37.967
13.575,24.392,37.967
12.786,25.181,37.967
12.023,25.944,37.967
11.287,26.680,37.967
10.580,27.387,37.967
9.904,28.063,37.967
9.260,28.707,37.967
8.650,29.317,37.967
8.075,29.892,37.967
7.535,30.431,37.967
7.033,30.934,37.967
6.568,31.399,37.967
6.140,31.826,37.967
5.751,32.216,37.967
5.398,32.568,37.967
5.083,32.884,37.967
4.804,33.162,37.967
4.561,33.405,37.966
4.352,33.614,37.966
4.177,33.790,37.966
4.033,33.933,37.966
3.920,34.046,37.966
3.836,34.130,37.966
3.781,34.185,37.966
3.754,34.213,37.966
3.753,34.213,37.966
3.780,34.186,37.966
3.835,34.132,37.966
3.917,34.049,37.966
4.030,33.937,37.966
4.173,33.794,37.966
4.347,33.619,37.966
4.555,33.411,37.966
4.797,33.169,37.967
5.075,32.891,37.967
5.390,32.577,37.967
5.741,32.226,37.967
6.130,31.837,37.967
6.556,31.411,37.967
7.020,30.946,37.967
7.522,30.445,37.967
8.060,29.907,37.967
8.634,29.333,37.967
9.243,28.724,37.967
9.886,28.081,37.967
10.562,27.405,37.967
11.268,26.699,37.967
12.003,25.964,37.967
12.766,25.201,37.967
13.554,24.413,37.967
14.365,23.602,37.967
15.197,22.770,37.967
16.048,21.919,37.967
16.915,21.052,37.967
17.795,20.172,37.967
18.687,19.280,37.967
19.587,18.380,37.967
20.493,17.474,37.967
21.402,16.565,37.967
22.312,15.655,37.967
23.219,14.748,37.967
24.122,13.846,37.967
25.016,12.951,37.967
25.900,12.067,37.967
26.770,11.197,37.967
27.625,10.342,37.967
28.461,9.506,37.967
29.276,8.691,37.967
30.067,7.900,37.967
30.832,7.135,37.967
31.569,6.398,37.967
32.275,5.692,37.967
32.948,5.019,37.967
33.586,4.381,37.967
34.187,3.780,37.967
34.749,3.218,37.967
35.271,2.696,37.967
35.750,2.217,37.967
36.186,1.782,37.967
36.576,1.391,37.967
36.920,1.047,37.967
37.217,0.751,37.967
37.465,0.502,37.967
37.664,0.303,37.967
37.814,0.154,37.967
37.913,0.054,37.967
37.962,0.005,37.967
37.960,0.007,37.967
37.908,0.060,37.967
37.805,0.163,37.967
37.651,0.316,37.967
37.449,0.519,37.967
37.197,0.771,37.967
36.897,1.071,37.967
36.549,1.418,37.967
36.155,1.812,37.967
35.717,2.251,37.967
35.234,2.733,37.967
34.710,3.258,37.967
34.145,3.823,37.967
33.541,4.426,37.967
32.900,5.067,37.967
32.225,5.743,37.967
31.516,6.451,37.967
30.777,7.190,37.967
30.010,7.957,37.967
29.217,8.750,37.967
28.401,9.567,37.967
27.563,10.404,37.967
26.707,11.260,37.967
25.836,12.132,37.967
24.951,13.017,37.967
24.056,13.912,37.967
23.153,14.814,37.967
22.246,15.722,37.967
21.336,16.632,37.967
20.427,17.541,37.967
19.521,18.446,37.967
18.621,19.346,37.967
17.730,20.237,37.967
16.851,21.117,37.967
15.985,21.982,37.967
15.136,22.832,37.967
14.305,23.663,37.967
13.495,24.472,37.967
12.709,25.258,37.967
11.949,26.019,37.967
11.215,26.752,37.967
10.511,27.456,37.967
9.838,28.129,37.967
9.198,28.770,37.967
8.591,29.376,37.967
8.019,29.948,37.967
7.484,30.483,37.967
6.985,30.982,37.967
6.524,31.444,37.967
6.100,31.867,37.967
5.714,32.253,37.967
5.365,32.602,37.967
5.054,32.913,37.967
4.779,33.188,37.967
4.539,33.428,37.967
4.333,33.634,37.967
4.161,33.806,37.967
4.020,33.946,37.967
3.910,34.056,37.967
3.830,34.137,37.967
3.777,34.189,37.967
3.752,34.214,37.967
3.755,34.212,37.967
3.784,34.182,37.967
3.842,34.125,37.967
3.927,34.039,37.967
4.043,33.924,37.967
4.188,33.778,37.967
4.366,33.600,37.967
4.578,33.389,37.967
4.823,33.144,37.967
5.105,32.862,37.967
5.423,32.544,37.967
5.778,32.189,37.967
6.170,31.797,37.967
6.601,31.367,37.967
7.069,30.899,37.967
7.574,30.394,37.967
8.116,29.852,37.967
8.693,29.274,37.967
9.306,28.662,37.967
9.952,28.015,37.967
10.631,27.337,37.967
11.340,26.628,37.968
12.078,25.890,37.968
12.843,25.124,37.968
13.634,24.334,37.968
14.447,23.521,37.968
15.281,22.687,37.968
16.133,21.834,37.968
17.002,20.966,37.968
17.884,20.084,37.968
18.776,19.191,37.968
19.677,18.290,37.968
20.584,17.384,37.968
21.493,16.474,37.968
22.403,15.565,37.968
23.310,14.658,37.968
24.211,13.756,37.968
25.105,12.863,37.968
25.987,11.980,37.968
26.856,11.111,37.968
27.709,10.258,37.968
28.543,9.424,37.968
29.356,8.612,37.968
30.145,7.823,37.968
30.907,7.060,37.968
31.641,6.326,37.968
32.344,5.624,37.968
33.014,4.954,37.968
33.648,4.320,37.968
34.245,3.722,37.968
34.804,3.164,37.968
35.321,2.647,37.968
35.796,2.172,37.968
36.227,1.741,37.968
36.613,1.355,37.968
36.952,1.016,37.968
37.244,0.724,37.968
37.488,0.480,37.968
37.682,0.286,37.968
37.826,0.141,37.968
37.921,0.047,37.968
37.964,0.003,37.968
37.958,0.010,37.968
37.900,0.068,37.968
37.792,0.176,37.968
37.634,0.334,37.968
37.426,0.542,37.968
37.169,0.798,37.968
36.865,1.103,37.968
36.512,1.455,37.968
36.114,1.854,37.968
35.671,2.297,37.968
35.184,2.783,37.968
34.656,3.312,37.968
34.087,3.881,37.968
33.479,4.489,37.968
32.835,5.133,37.968
32.156,5.812,37.968
31.445,6.523,37.968
30.703,7.265,37.968
29.933,8.035,37.968
29.137,8.831,37.968
28.319,9.649,37.968
27.479,10.489,37.968
26.621,11.346,37.968
25.748,12.219,37.968
24.863,13.105,37.968
23.967,14.001,37.968
23.063,14.905,37.968
22.155,15.812,37.968
21.246,16.722,37.968
20.337,17.631,37.968
19.432,18.536,37.968
18.533,19.435,37.968
17.643,20.325,37.968
16.764,21.204,37.968
15.900,22.068,37.968
15.052,22.916,37.968
14.224,23.744,37.968
13.416,24.552,37.968
12.633,25.335,37.968
11.874,26.093,37.968
11.144,26.824,37.968
10.443,27.525,37.968
9.773,28.195,37.968
9.136,28.832,37.968
8.533,29.435,37.968
7.965,30.003,37.968
7.433,30.535,37.968
6.938,31.030,37.968
6.480,31.488,37.968
6.060,31.908,37.968
5.678,32.290,37.968
5.333,32.635,37.968
5.025,32.943,37.968
4.753,33.214,37.967
4.517,33.451,37.967
4.315,33.653,37.967
4.146,33.822,37.967
4.008,33.959,37.967
3.901,34.066,37.967
3.823,34.144,37.967
3.774,34.194,37.967
3.751,34.216,37.967
3.756,34.211,37.967
3.789,34.178,37.967
3.849,34.118,37.967
3.937,34.030,37.967
4.056,33.912,37.967
4.205,33.763,37.967
4.386,33.581,37.967
4.601,33.367,37.967
4.850,33.118,37.968
5.135,32.833,37.968
5.457,32.511,37.968
5.815,32.152,37.968
6.212,31.756,37.968
6.646,31.322,37.968
7.117,30.851,37.968
7.626,30.342,37.968
8.172,29.796,37.968
8.753,29.215,37.968
9.369,28.599,37.968
10.018,27.950,37.968
10.700,27.268,37.968
11.412,26.556,37.968
12.153,25.815,37.968
12.921,25.047,37.968
13.714,24.254,37.968
14.529,23.439,37.968
15.365,22.603,37.968
16.219,21.749,37.968
17.089,20.879,37.968
17.972,19.996,37.968
18.866,19.102,37.968
19.768,18.201,37.968
20.674,17.294,37.968
21.584,16.384,37.968
22.493,15.475,37.968
23.400,14.568,37.968
24.301,13.667,37.968
25.193,12.775,37.968
26.075,11.893,37.968
26.942,11.026,37.968
27.794,10.175,37.968
28.626,9.343,37.968
29.436,8.532,37.968
30.222,7.746,37.968
30.982,6.986,37.968
31.713,6.255,37.968
32.413,5.556,37.968
33.079,4.889,37.968
33.710,4.259,37.968
34.303,3.665,37.968
34.857,3.111,37.968
35.371,2.598,37.968
35.841,2.127,37.968
36.268,1.700,37.968
36.649,1.319,37.968
36.984,0.984,37.968
37.271,0.697,37.968
37.510,0.459,37.968
37.699,0.269,37.968
37.839,0.130,37.968
37.928,0.040,37.968
37.967,0.002,37.968
37.955,0.014,37.968
37.892,0.076,37.968
37.779,0.189,37.968
37.616,0.352,37.968
37.403,0.565,37.968
37.142,0.827,37.968
36.832,1.136,37.968
36.475,1.493,37.968
36.072,1.896,37.968
35.625,2.343,37.968
35.134,2.834,37.968
34.601,3.367,37.968
34.028,3.940,37.968
33.417,4.551,37.968
32.769,5.199,37.968
32.087,5.881,37.968
31.373,6.596,37.968
30.628,7.341,37.968
29.855,8.113,37.968
29.057,8.911,37.968
28.236,9.732,37.968
27.395,10.574,37.968
26.536,11.433,37.968
25.661,12.307,37.968
24.774,13.194,37.968
23.877,14.091,37.968
22.973,14.995,37.968
22.065,15.903,37.968
21.155,16.813,37.968
20.247,17.722,37.968
19.342,18.626,37.968
18.444,19.525,37.968
17.555,20.414,37.968
16.678,21.291,37.968
15.815,22.154,37.968
14.969,22.999,37.968
14.142,23.826,37.968
13.337,24.631,37.968
12.556,25.412,37.968
11.801,26.168,37.968
11.073,26.895,37.968
10.375,27.593,37.968
9.708,28.260,37.968
9.074,28.894,37.968
8.475,29.494,37.968
7.910,30.058,37.968
7.382,30.587,37.968
6.890,31.078,37.968
6.436,31.532,37.968
6.020,31.948,37.968
5.642,32.327,37.968
5.300,32.668,37.968
4.996,32.972,37.968
4.728,33.240,37.968
4.495,33.473,37.968
4.296,33.671,37.968
4.131,33.837,37.968
3.996,33.972,37.968
3.892,34.076,37.968
3.817,34.151,37.968
3.770,34.198,37.968
3.751,34.217,37.968
3.758,34.209,37.968
3.793,34.174,37.968
3.856,34.111,37.968
3.948,34.020,37.968
4.069,33.899,37.968
4.221,33.747,37.968
4.406,33.562,37.968
4.624,33.344,37.968
4.877,33.091,37.968
5.165,32.803,37.968
5.491,32.478,37.968
5.853,32.115,37.968
6.253,31.715,37.968
6.691,31.277,37.968
7.166,30.802,37.968
7.679,30.290,37.968
8.228,29.740,37.968
8.813,29.156,37.968
9.432,28.536,37.968
10.085,27.884,37.968
10.770,27.199,37.969
11.485,26.484,37.969
12.229,25.740,37.969
12.999,24.970,37.969
13.794,24.174,37.969
14.612,23.357,37.969
15.450,22.519,37.969
16.306,21.663,37.969
17.177,20.792,37.969
18.061,19.908,37.969
18.956,19.013,37.969
19.858,18.111,37.969
20.765,17.203,37.969
21.675,16.294,37.969
22.584,15.385,37.969
23.490,14.478,37.969
24.390,13.578,37.969
25.282,12.687,37.969
26.162,11.807,37.969
27.028,10.940,37.969
27.878,10.091,37.969
28.708,9.261,37.969
29.516,8.453,37.969
30.300,7.669,37.969
31.057,6.912,37.969
31.785,6.184,37.969
32.481,5.488,37.969
33.144,4.825,37.969
33.771,4.198,37.969
34.361,3.608,37.969
34.911,3.058,37.969
35.420,2.549,37.969
35.886,2.083,37.969
36.308,1.660,37.969
36.685,1.284,37.969
37.015,0.954,37.969
37.297,0.671,37.969
37.531,0.438,37.969
37.716,0.253,37.969
37.850,0.119,37.969
37.934,0.034,37.969
37.968,0.001,37.969
37.951,0.018,37.969
37.884,0.085,37.969
37.766,0.203,37.969
37.597,0.371,37.969
37.380,0.589,37.969
37.113,0.855,37.969
36.799,1.170,37.969
36.438,1.531,37.969
36.030,1.938,37.969
35.578,2.390,37.969
35.083,2.886,37.969
34.546,3.422,37.969
33.970,3.999,37.969
33.355,4.614,37.969
32.703,5.266,37.969
32.018,5.951,37.969
31.300,6.669,37.969
30.552,7.416,37.969
29.777,8.192,37.969
28.977,8.992,37.969
28.154,9.815,37.969
27.310,10.659,37.969
26.449,11.519,37.969
25.574,12.395,37.969
24.685,13.283,37.969
23.788,14.181,37.969
22.883,15.086,37.969
21.975,15.994,37.969
21.065,16.904,37.969
20.157,17.812,37.969
19.252,18.717,37.969
18.355,19.614,37.969
17.467,20.502,37.969
16.591,21.378,37.969
15.730,22.239,37.969
14.886,23.083,37.969
14.061,23.908,37.969
13.259,24.710,37.969
12.480,25.489,37.969
11.727,26.242,37.969
11.002,26.967,37.969
10.307,27.662,37.969
9.644,28.325,37.969
9.013,28.956,37.969
8.417,29.552,37.969
7.856,30.113,37.969
7.331,30.638,37.969
6.844,31.125,37.969
6.393,31.575,37.969
5.981,31.988,37.969
5.606,32.363,37.969
5.268,32.700,37.969
4.968,33.001,37.968
4.703,33.265,37.968
4.474,33.494,37.968
4.278,33.690,37.968
4.116,33.852,37.968
3.984,33.984,37.968
3.883,34.085,37.968
3.811,34.157,37.968
3.767,34.201,37.968
3.750,34.218,37.968
3.761,34.207,37.968
3.798,34.170,37.968
3.864,34.104,37.968
3.959,34.010,37.968
4.083,33.885,37.968
4.238,33.730,37.968
4.426,33.542,37.968
4.647,33.321,37.968
4.904,33.065,37.969
5.196,32.772,37.969
5.525,32.444,37.969
5.891,32.077,37.969
6.295,31.674,37.969
6.737,31.232,37.969
7.216,30.753,37.969
7.732,30.237,37.969
8.285,29.684,37.969
8.873,29.096,37.969
9.496,28.473,37.969
10.152,27.817,37.969
10.840,27.129,37.969
11.558,26.411,37.969
12.304,25.665,37.969
13.077,24.892,37.969
13.875,24.094,37.969
14.695,23.274,37.969
15.534,22.435,37.969
16.392,21.577,37.969
17.265,20.705,37.969
18.150,19.819,37.969
19.045,18.924,37.969
19.948,18.021,37.969
20.856,17.113,37.969
21.766,16.203,37.969
22.675,15.294,37.969
23.581,14.389,37.969
24.480,13.489,37.969
25.371,12.599,37.969
26.249,11.720,37.969
27.114,10.855,37.969
27.962,10.008,37.969
28.790,9.179,37.969
29.596,8.374,37.969
30.377,7.592,37.969
31.131,6.838,37.969
31.856,6.113,37.969
32.549,5.420,37.969
33.208,4.761,37.969
33.832,4.137,37.969
34.418,3.552,37.969
34.964,3.005,37.969
35.469,2.500,37.969
35.931,2.038,37.969
36.348,1.621,37.969
36.721,1.249,37.969
37.046,0.923,37.969
37.323,0.646,37.969
37.552,0.417,37.969
37.732,0.238,37.969
37.861,0.108,37.969
37.941,0.029,37.969
37.969,0.000,37.969
37.947,0.022,37.969
37.875,0.095,37.969
37.751,0.218,37.969
37.578,0.391,37.969
37.356,0.613,37.969
37.085,0.885,37.969
36.766,1.204,37.969
36.400,1.570,37.969
35.988,1.982,37.969
35.531,2.438,37.969
35.032,2.937,37.969
34.491,3.478,37.969
33.910,4.059,37.969
33.292,4.678,37.969
32.637,5.332,37.969
31.948,6.021,37.969
31.227,6.742,37.969
30.477,7.493,37.969
29.699,8.270,37.969
28.896,9.073,37.969
28.071,9.899,37.969
27.226,10.744,37.969
26.363,11.606,37.969
25.486,12.484,37.969
24.597,13.373,37.969
23.698,14.271,37.969
22.793,15.176,37.969
21.884,16.085,37.969
20.975,16.995,37.969
20.066,17.903,37.969
19.163,18.807,37.969
18.266,19.703,37.969
17.379,20.590,37.969
16.505,21.465,37.969
15.645,22.324,37.969
14.803,23.166,37.969
13.980,23.989,37.969
13.180,24.790,37.969
12.404,25.566,37.969
11.653,26.316,37.969
10.932,27.038,37.969
10.240,27.730,37.969
9.579,28.390,37.969
8.952,29.017,37.969
8.359,29.610,37.969
7.802,30.167,37.969
7.281,30.688,37.969
6.797,31.172,37.969
6.351,31.619,37.969
5.942,32.027,37.969
5.571,32.398,37.969
5.237,32.732,37.969
4.940,33.029,37.969
4.679,33.290,37.969
4.453,33.516,37.969
4.261,33.708,37.969
4.101,33.867,37.969
3.973,33.996,37.969
3.875,34.094,37.969
3.805,34.163,37.969
3.764,34.205,37.969
3.750,34.219,37.969
3.763,34.205,37.969
3.804,34.165,37.969
3.872,34.096,37.969
3.970,33.999,37.969
4.097,33.872,37.969
4.255,33.713,37.969
4.447,33.522,37.969
4.671,33.297,37.969
4.931,33.038,37.969
5.227,32.742,37.969
5.560,32.409,37.969
5.930,32.039,37.969
6.338,31.632,37.969
6.783,31.186,37.969
7.266,30.704,37.969
7.786,30.184,37.969
8.342,29.628,37.969
8.934,29.036,37.969
9.560,28.410,37.969
10.219,27.750,37.969
10.910,27.059,37.969
11.631,26.338,37.969
12.380,25.589,37.970
13.156,24.814,37.970
13.956,24.014,37.970
14.778,23.192,37.970
15.619,22.350,37.970
16.478,21.491,37.970
17.353,20.617,37.970
18.239,19.731,37.970
19.135,18.834,37.970
20.039,17.931,37.970
20.947,17.023,37.970
21.857,16.113,37.970
22.766,15.204,37.970
23.671,14.299,37.970
24.570,13.400,37.970
25.459,12.511,37.970
26.337,11.633,37.970
27.200,10.770,37.970
28.046,9.924,37.970
28.871,9.098,37.970
29.675,8.295,37.970
30.454,7.516,37.970
31.205,6.765,37.970
31.927,6.043,37.970
32.617,5.353,37.970
33.273,4.697,37.970
33.892,4.077,37.970
34.474,3.495,37.970
35.017,2.953,37.970
35.517,2.452,37.970
35.975,1.995,37.970
36.388,1.582,37.970
36.756,1.214,37.970
37.076,0.894,37.970
37.349,0.621,37.970
37.573,0.397,37.970
37.747,0.222,37.970
37.872,0.098,37.970
37.946,0.024,37.970
37.970,0.000,37.970
37.943,0.027,37.970
37.865,0.105,37.970
37.737,0.233,37.970
37.559,0.411,37.970
37.332,0.638,37.970
37.056,0.914,37.970
36.732,1.238,37.970
36.361,1.609,37.970
35.945,2.025,37.970
35.484,2.486,37.970
34.980,2.989,37.970
34.435,3.534,37.970
33.851,4.119,37.970
33.228,4.741,37.970
32.570,5.400,37.970
31.878,6.092,37.970
31.154,6.816,37.970
30.401,7.569,37.970
29.620,8.350,37.970
28.815,9.155,37.970
27.988,9.982,37.970
27.141,10.829,37.970
26.276,11.693,37.970
25.398,12.572,37.970
24.508,13.462,37.970
23.608,14.361,37.970
22.703,15.267,37.970
21.794,16.176,37.970
20.884,17.086,37.970
19.976,17.994,37.970
19.073,18.897,37.970
18.177,19.793,37.970
17.292,20.678,37.970
16.419,21.551,37.970
15.561,22.409,37.970
14.720,23.250,37.970
13.900,24.070,37.970
13.101,24.868,37.970
12.328,25.642,37.970
11.580,26.390,37.970
10.861,27.109,37.970
10.172,27.797,37.970
9.515,28.455,37.970
8.892,29.078,37.970
8.302,29.668,37.970
7.748,30.221,37.970
7.231,30.739,37.970
6.751,31.219,37.970
6.308,31.662,37.970
5.903,32.067,37.970
5.536,32.434,37.970
5.206,32.764,37.970
4.912,33.057,37.970
4.655,33.315,37.969
4.432,33.537,37.969
4.243,33.726,37.969
4.087,33.882,37.969
3.962,34.007,37.969
3.867,34.103,37.969
3.800,34.169,37.969
3.761,34.208,37.969
3.750,34.219,37.969
3.766,34.203,37.969
3.809,34.160,37.969
3.881,34.088,37.969
3.981,33.988,37.969
4.111,33.858,37.969
4.273,33.696,37.969
4.467,33.502,37.969
4.696,33.274,37.969
4.959,33.010,37.970
5.259,32.711,37.970
5.595,32.374,37.970
5.969,32.001,37.970
6.380,31.589,37.970
6.829,31.140,37.970
7.316,30.654,37.970
7.840,30.130,37.970
8.399,29.571,37.970
8.995,28.975,37.970
9.624,28.346,37.970
10.287,27.683,37.970
10.981,26.989,37.970
11.705,26.265,37.970
12.457,25.513,37.970
13.235,24.735,37.970
14.037,23.933,37.970
14.861,23.109,37.970
15.705,22.266,37.970
16.565,21.405,37.970
17.441,20.529,37.970
18.328,19.642,37.970
19.226,18.745,37.970
20.130,17.840,37.970
21.038,16.932,37.970
21.948,16.022,37.970
22.857,15.114,37.970
23.761,14.209,37.970
24.659,13.311,37.970
25.548,12.423,37.970
26.424,11.546,37.970
27.285,10.685,37.970
28.129,9.841,37.970
28.953,9.017,37.970
29.754,8.216,37.970
30.530,7.440,37.970
31.279,6.691,37.970
31.998,5.973,37.970
32.684,5.286,37.970
33.337,4.634,37.970
33.953,4.017,37.970
34.531,3.439,37.970
35.069,2.901,37.970
35.565,2.405,37.970
36.019,1.952,37.970
36.427,1.543,37.970
36.790,1.180,37.970
37.106,0.864,37.970
